st_id,conum,co_id
47,51141,2901
47,51730,2902
47,51143,2903
47,51735,2904
47,51740,2905
47,51145,2906
47,51147,2907
47,51149,2908
47,51153,2909
47,51155,2910
47,51750,2911
47,51157,2912
47,51760,2913
47,51159,2914
47,51770,2915
47,51161,2916
47,51163,2917
47,51167,2918
47,51775,2919
47,51169,2920
47,51171,2921
47,51173,2922
47,51175,2923
47,51177,2924
47,51179,2925
47,51790,2926
47,51800,2927
47,51181,2928
47,51183,2929
47,51185,2930
47,51810,2931
47,51187,2932
47,51191,2933
47,51820,2934
47,51095,2935
47,51830,2936
47,51195,2937
47,51197,2938
47,51199,2939
48,53033,2940
48,53019,2941
48,53015,2942
48,53007,2943
48,53011,2944
48,53035,2945
48,53057,2946
48,53063,2947
48,53067,2948
48,53021,2949
48,53077,2950
48,53027,2951
48,53041,2952
48,53043,2953
48,53061,2954
48,53003,2955
48,53073,2956
48,53001,2957
48,53053,2958
48,53039,2959
48,53047,2960
48,53017,2961
48,53031,2962
48,53009,2963
48,53065,2964
48,53037,2965
48,53075,2966
48,53071,2967
48,53029,2968
48,53051,2969
48,53013,2970
48,53025,2971
48,53005,2972
48,53045,2973
48,53055,2974
48,53059,2975
48,53049,2976
48,53023,2977
48,53069,2978
49,54001,2979
49,54003,2980
49,54005,2981
49,54007,2982
49,54009,2983
49,54011,2984
49,54013,2985
49,54015,2986
49,54017,2987
49,54019,2988
49,54021,2989
49,54023,2990
49,54025,2991
49,54027,2992
49,54029,2993
49,54031,2994
49,54033,2995
49,54035,2996
49,54037,2997
49,54039,2998
49,54041,2999
49,54043,3000
49,54045,3001
49,54049,3002
49,54051,3003
49,54053,3004
49,54047,3005
49,54055,3006
49,54057,3007
49,54059,3008
49,54061,3009
49,54063,3010
49,54065,3011
49,54067,3012
49,54069,3013
49,54071,3014
49,54073,3015
49,54075,3016
49,54077,3017
49,54079,3018
49,54081,3019
49,54083,3020
49,54085,3021
49,54087,3022
49,54089,3023
49,54091,3024
49,54093,3025
49,54095,3026
49,54097,3027
49,54099,3028
49,54101,3029
49,54103,3030
49,54105,3031
49,54107,3032
49,54109,3033
50,55133,3034
50,55121,3035
50,55043,3036
50,55009,3037
50,55127,3038
50,55019,3039
50,55015,3040
50,55059,3041
50,55115,3042
50,55099,3043
50,55001,3044
50,55005,3045
50,55045,3046
50,55061,3047
50,55011,3048
50,55053,3049
50,55097,3050
50,55035,3051
50,55095,3052
50,55067,3053
50,55087,3054
50,55065,3055
50,55003,3056
50,55073,3057
50,55141,3058
50,55109,3059
50,55063,3060
50,55111,3061
50,55049,3062
50,55007,3063
50,55027,3064
50,55025,3065
50,55105,3066
50,55047,3067
50,55129,3068
50,55017,3069
50,55125,3070
50,55033,3071
50,55079,3072
50,55107,3073
50,55101,3074
50,55021,3075
50,55055,3076
50,55039,3077
50,55081,3078
50,55117,3079
50,55089,3080
50,55135,3081
50,55075,3082
50,55041,3083
50,55123,3084
50,55023,3085
50,55091,3086
50,55093,3087
50,55057,3088
50,55131,3089
50,55037,3090
50,55029,3091
50,55083,3092
50,55119,3093
50,55013,3094
50,55113,3095
50,55051,3096
50,55103,3097
50,55071,3098
50,55031,3099
50,55139,3100
50,55078,3101
50,55069,3102
50,55085,3103
50,55077,3104
50,55137,3105
51,56001,3106
51,56013,3107
51,56007,3108
51,56003,3109
51,56035,3110
51,56005,3111
51,56021,3112
51,56029,3113
51,56009,3114
51,56011,3115
51,56041,3116
51,56015,3117
51,56031,3118
51,56017,3119
51,56019,3120
51,56023,3121
51,56027,3122
51,56025,3123
51,56045,3124
51,56037,3125
51,56033,3126
51,56043,3127
51,56039,3128
